dm_id_003,dm_id_005,dm_id_009,dm_summary_001,dm_summary_002,dm_summary_003,dm_summary_004,dm_summary_005,dm_summary_006,dm_summary_007,dm_summary_011,dm_summary_012,dm_summary_013,dm_summary_014,dm_summary_015,dm_summary_018,dm_summary_021,dm_summary_023,dm_summary_024,dm_summary_025,dm_creditdetails_001,dm_creditdetails_003,dm_creditdetails_004,dm_creditdetails_005,dm_creditdetails_006,dm_creditdetails_007,dm_creditdetails_009,dm_creditdetails_011,dm_creditdetails_012,dm_creditdetails_013,dm_creditdetails_029,dm_creditdetails_030,dm_creditdetails_031,dm_creditdetails_032,dm_creditdetails_034,dm_publicdetails_008,dm_publicdetails_009,dm_creditdetails_017,dm_repayment_1_001,dm_repayment_25_001,dm_repayment_2_001,dm_repayment_15_001,dm_creditdetails_028,dm_qc_sc_01,dm_qc_sc_02,dm_qc_sc_03,dm_qc_sc_04,dm_qc_sc_05,dm_ql_sc_01,dm_ql_sc_02,dm_ql_sc_03,dm_ql_sc_04,dm_ql_sc_05,dm_qdb_sc_01,dm_qdb_sc_02,dm_qdb_sc_03,dm_qdb_sc_04,dm_qdb_sc_05,dm_qc_so_01,dm_qc_so_02,dm_qc_so_03,dm_qc_so_04,dm_qc_so_05,dm_ql_so_01,dm_ql_so_02,dm_ql_so_03,dm_ql_so_04,dm_ql_so_05,dm_qdb_so_01,dm_qdb_so_02,dm_qdb_so_03,dm_qdb_so_04,dm_qdb_so_05,overdue,dm_creditdetails_007_numerator,dm_repayment_1_001_numerator,dm_repayment_25_001_numerator,dm_repayment_2_001_numerator,dm_repayment_15_001_numerator,fold
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,3.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,3.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,9.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,8.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,4.0
BK,NONE,ZZ,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7,8.826294231241318,7,8.373553741214627,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,3,0,0.0,8.321421586897879,0.0,0.0,0,0,0,0.0,0.11666666666666667,0.08333333333333333,0.0,0,2,3,3,3,3,2,2,2,7,22,0,0,0,0,0,2,3,3,3,3,2,2,2,6,18,0,0,0,0,0,0,0.0,0,7,2,0,5.0
QT,NONE,ZZ,1,3.713572066704308,1,4,10.849938847305134,11.249623761243825,11.171575350824662,10.780018225836406,8.019941687677365,0,0.0,0,8.552753366814787,0,0,0,4,0.0,8.740176729929082,10.798942723822146,7.962763930168115,8.488587934405903,4.0,0,0,42,9,0,0.0,0.0,0.0,8.74209519574531,0,0,0,0.0,0.0,0.0,0.016666666666666666,0,0,0,0,2,2,0,2,2,21,51,0,0,0,0,0,0,0,0,2,2,0,2,2,19,32,0,0,0,0,0,0,2.0,0,0,0,1,8.0
BK,NONE,ZZ,0,0.0,0,1,7.83241092718792,7.762596048540069,7.844240718141811,7.855932199718614,7.844240718141811,0,0.0,0,6.255750041753367,0,0,0,1,0.0,4.962844630259907,7.228388451573604,1.6094379124341003,5.521460917862246,1.0,0,0,3,3,0,0.0,0.0,0.0,6.493753839851686,0,0,0,0.0,0.0,0.0,0.0,0,2,2,2,5,5,0,2,2,3,8,0,0,0,0,0,2,2,2,3,3,0,2,2,3,6,0,0,0,0,0,0,1.0,0,0,0,0,8.0
ZZ,YH,ZY,0,0.0,0,1,5.351858133476067,5.771441123130016,8.529319371214077,8.527341522468053,8.529319371214077,0,0.0,0,8.906664409770052,0,0,0,1,0.0,4.812184355372417,7.108244139731541,0.0,2.8903717578961645,1.0,0,0,29,4,0,0.0,0.0,0.0,9.451795243061646,0,0,0,0.0,0.0,0.0,0.0,0,1,1,1,1,1,2,7,10,10,11,0,1,1,1,1,1,1,1,1,1,2,7,9,9,10,0,1,1,1,1,0,1.0,0,0,0,0,7.0
DZ,YH,ZZ,1,7.682943169878292,1,5,10.253122775683622,10.447002994124777,11.171293942090692,10.436201861559756,6.957497370876951,0,0.0,0,6.7580945044277305,0,0,0,7,0.0,8.39638057119949,8.458292083496076,8.388905171114706,7.7778764100094415,4.0,0,0,1,1,0,0.0,0.0,0.0,5.5254529391317835,0,0,0,0.041666666666666664,0.0,0.0,0.016666666666666666,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0.0,1,0,0,1,5.0
XX,YH,ZZ,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,7.057036981697891,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,3,0,0.0,0.0,0.0,7.384610383176974,0,0,0,0.0,0.0,0.0,0.0,0,0,0,4,4,4,1,1,3,4,5,0,0,0,0,0,0,0,4,4,4,1,1,3,4,5,0,0,0,0,0,0,0.0,0,0,0,0,4.0
DZ,YH,ZZ,0,0.0,0,4,11.145492864378536,11.151682962743728,10.73815599652319,9.906034306802704,0.0,0,0.0,0,7.944846711001996,0,0,0,5,0.0,7.110696122978827,8.134467570277563,7.01211529430638,8.825662700198203,3.0,0,0,9,8,0,0.0,0.0,0.0,7.944846711001996,94,4040,0,0.0,0.0,0.0,0.0,0,0,3,4,7,8,4,5,9,10,11,0,0,1,1,1,0,3,4,6,7,4,4,8,9,10,0,0,1,1,1,0,1.0,0,0,0,0,4.0
GZ,YH,QT,1,6.93828448401696,2,1,6.825460036255307,6.042632833682381,6.985641817639208,6.976348070447749,6.985641817639208,1,12.097267314413953,3,8.669227347271736,0,0,0,2,0.0,7.635786861395585,7.748028524432376,7.622174594817622,4.410371107683024,2.0,0,0,26,7,0,0.0,0.0,0.0,8.420902531097951,0,0,0,0.041666666666666664,0.11666666666666667,0.16666666666666666,0.05,0,1,2,3,3,4,2,5,8,17,17,4,4,4,5,5,1,2,3,3,4,2,5,8,14,14,3,3,3,4,4,0,0.0,1,7,4,3,6.0
ZZ,YH,ZZ,2,7.193685818395112,2,4,6.621405651764134,8.338305731356565,11.373789826425874,10.309319260105164,9.475086413144906,0,0.0,0,0.0,0,0,0,5,0.0,7.359467638255621,7.396948602621014,7.357556200910353,4.318820558770089,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.1,0,4,4,4,4,5,1,1,1,1,1,0,0,0,0,1,4,4,4,4,5,1,1,1,1,1,0,0,0,0,1,0,1.0,0,0,0,6,9.0
ZZ,NONE,ZZ,0,0.0,0,3,10.423798052313334,10.725929036924466,11.290669020060754,10.821197277163698,0.0,0,0.0,0,7.65491704784832,0,0,0,4,0.0,9.29228895462335,9.563739957780994,9.256937657352966,7.748416882330631,2.0,0,0,2,2,0,0.0,0.0,0.0,6.814542897259958,0,0,0,0.0,0.0,0.0,0.0,0,1,1,1,1,2,0,0,1,3,3,0,0,0,0,0,1,1,1,1,2,0,0,1,2,2,0,0,0,0,0,0,0.0,0,0,0,0,5.0
GZ,YH,QT,3,3.9318256327243257,1,1,0.0,0.0,10.820997540815013,10.82139697362574,10.82039809228969,0,0.0,0,5.484796933490655,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.05,0,1,1,4,4,4,0,0,1,1,1,0,0,0,0,0,1,1,3,3,3,0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0,3,9.0
GZ,NONE,NONE,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,5.602118820879701,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,9.0
ZZ,YH,ZZ,1,6.255750041753367,1,6,12.394090447869008,12.334646143079198,12.495269819635563,11.362462975399982,9.74455043597491,0,0.0,0,8.423102268016642,0,0,0,10,0.0,9.581214035314728,9.582524425515684,9.580730826800856,10.029326937375275,6.0,0,0,6,3,0,0.0,0.0,0.0,8.30671904320269,0,0,0,0.041666666666666664,0.0,0.0,0.05,0,2,3,3,3,3,0,1,1,1,1,0,0,0,0,0,2,3,3,3,3,0,1,1,1,1,0,0,0,0,0,0,0.0,1,0,0,3,6.0
GZ,YH,ZZ,0,0.0,0,4,9.430359045942868,9.338821533624722,9.95280138908905,8.991064332188461,8.019941687677365,0,0.0,0,5.602118820879701,0,0,0,4,0.0,7.698029170272805,8.916371914881694,7.480428306074208,6.969978622162269,3.0,0,0,2,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,2,6,6,6,9,1,1,1,1,2,0,0,0,0,0,2,6,6,6,8,1,1,1,1,2,0,0,0,0,0,0,2.0,0,0,0,0,7.0
XX,NONE,ZZ,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,7.828436359157585,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,2,0,0.0,7.7102051944325325,0.0,4.2626798770413155,0,0,0,0.0,0.0,0.0,0.0,0,1,2,2,2,3,3,4,7,15,31,0,0,0,0,0,1,2,2,2,2,3,3,4,6,11,0,0,0,0,0,0,0.0,0,0,0,0,5.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,1,8,8,10,11,5,9,10,10,14,1,1,1,1,1,1,6,6,8,8,5,7,8,8,8,1,1,1,1,1,1,,0,0,0,0,3.0
GZ,YH,ZY,0,0.0,0,1,8.000014093678072,8.371242135931933,9.684149252062896,9.681031265002055,9.682903223616842,2,5.017279836814924,2,8.208219383496834,0,0,0,1,0.0,6.977281341630747,6.977281341630747,6.977281341630747,5.199049364889368,1.0,0,0,14,5,0,0.0,0.0,0.0,8.655388690167637,0,0,0,0.0,0.03333333333333333,0.0,0.0,0,0,0,0,0,2,0,1,3,8,15,0,0,0,0,0,0,0,0,0,2,0,1,3,7,10,0,0,0,0,0,0,0.0,0,2,0,0,4.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,1,1,3,2,2,6,7,15,0,0,0,0,0,1,1,1,1,2,2,2,6,6,10,0,0,0,0,0,0,,0,0,0,0,3.0
BK,NONE,ZZ,3,9.533220655077928,1,1,0.0,0.0,5.198497031265826,5.017279836814924,5.081404364984463,2,8.146419323098003,2,0.0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13,1,0,0.0,0.0,0.0,0.0,0,0,0,0.25,0.03333333333333333,0.08333333333333333,0.1,0,1,1,2,2,8,4,5,5,7,22,0,0,0,0,1,1,1,2,2,7,4,4,4,6,15,0,0,0,0,1,0,0.0,6,2,2,6,0.0
ZZ,NONE,ZZ,2,7.390798521735676,2,1,9.090542808520587,9.1248914101437,7.621195162809845,7.616283561580385,7.616283561580385,1,7.701200180857446,1,8.423102268016642,0,1,0,2,6.6039438246004725,6.6039438246004725,0.0,6.70808408385307,6.6838614462772235,2.0,0,55,4,3,0,0.0,0.0,7.732369222284388,3.4339872044851463,15,2750,1,0.125,0.08333333333333333,0.041666666666666664,0.05,0,2,2,2,6,9,1,2,3,9,13,0,0,0,1,1,2,2,2,4,7,1,2,3,8,9,0,0,0,1,1,1,0.0,3,5,1,3,8.0
XX,YH,QT,0,0.0,0,1,8.232440158470336,7.039660349862076,8.299285906897275,8.301769763117166,8.299285906897275,0,0.0,0,8.281723990411392,0,0,0,2,0.0,4.844187086458591,5.1647859739235145,4.795790545596741,5.877455630496114,1.0,0,0,18,5,0,0.0,0.0,0.0,8.548885638148727,0,0,0,0.0,0.0,0.0,0.0,0,0,2,2,3,5,0,3,5,11,20,0,1,1,3,7,0,2,2,2,3,0,3,5,9,15,0,1,1,1,1,0,0.0,0,0,0,0,4.0
ZZ,NONE,ZZ,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2,5.638354669333745,2,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.03333333333333333,0.0,0.0,0,0,0,0,0,1,1,1,1,5,5,0,0,0,0,0,0,0,0,0,1,1,1,1,5,5,0,0,0,0,0,0,0.0,0,2,0,0,4.0
QT,YH,ZZ,1,7.944846711001996,1,7,11.372754939136215,11.362579205815289,11.374593998975703,10.309652415758565,8.013343181386672,0,0.0,0,8.261268150577648,0,0,0,11,0.0,9.087720658428273,10.333254953167257,8.791638037085997,8.991711613629105,7.0,0,0,51,6,0,0.0,0.0,0.0,9.002208578282412,0,0,0,0.041666666666666664,0.0,0.0,0.016666666666666666,0,2,4,5,13,22,6,12,21,37,53,0,0,0,1,3,2,3,4,9,12,6,11,16,22,29,0,0,0,1,2,0,2.0,1,0,0,1,6.0
XX,YH,QT,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,7.030857476116121,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,5,0,0.0,0.0,0.0,7.252053951852814,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,3,9,15,0,0,0,1,1,0,0,0,0,0,0,3,3,6,11,0,0,0,1,1,0,0.0,0,0,0,0,5.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,5.081404364984463,1,4.948759890378168,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0.0,0.0,0.0,3.9318256327243257,0,0,0,0.0,0.016666666666666666,0.041666666666666664,0.0,0,0,0,0,0,0,1,3,7,7,7,0,0,0,0,0,0,0,0,0,0,1,3,5,5,5,0,0,0,0,0,0,0.0,0,1,1,0,2.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,8.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,8.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,9.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,4.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,4.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,5.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,7.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,1.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,7.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,7.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,9.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,7.0
GZ,YH,ZZ,0,0.0,0,8,12.143510836076794,12.158304708708291,12.141379445763814,10.538502315656821,9.239025005836092,0,0.0,0,9.521568058002977,0,0,0,10,0.0,10.01681623784313,10.442025614868655,9.956032563199894,9.717091707088768,8.0,0,0,32,7,1,0.0,0.0,0.0,9.053803514155955,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,2,3,0,0,0,1,9,0,0,0,0,0,0,0,0,2,3,0,0,0,1,9,0,0,0,0,0,0,0.0,0,0,0,0,5.0
GZ,NONE,ZZ,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4,6.7580945044277305,4,7.95892649305011,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,35,3,0,0.0,0.0,7.444833273892193,8.848078421168667,0,0,1,0.0,0.08333333333333333,0.0,0.0,0,1,1,1,3,4,0,1,2,4,16,0,0,0,0,0,1,1,1,2,2,0,1,1,2,10,0,0,0,0,0,0,0.0,0,5,0,0,5.0
GZ,YH,ZZ,0,0.0,0,10,11.692919314755004,11.66754175067196,11.704958050059385,10.49213495800589,8.029758520440822,0,0.0,0,9.364862411412354,0,0,0,22,0.0,9.511037381505458,11.29983124950902,8.896861744480391,9.327394252975019,9.0,0,0,83,10,0,0.0,0.0,0.0,8.163656176168432,0,0,0,0.0,0.0,0.0,0.0,0,0,2,4,8,14,1,2,3,18,39,0,0,0,1,1,0,2,4,6,8,1,2,3,15,23,0,0,0,1,1,0,4.0,0,0,0,0,0.0
ZZ,YH,NM,1,8.58316818033977,1,7,10.632508505332279,10.813377845229255,11.703636729537806,10.934017269554356,8.029758520440822,1,6.85751406254539,1,8.83651926920248,0,0,0,16,0.0,8.440312147080279,9.073947747070628,8.336630087637147,8.257411589004125,4.0,0,0,16,6,0,0.0,0.0,0.0,7.771067086065406,0,0,0,0.041666666666666664,0.016666666666666666,0.041666666666666664,0.016666666666666666,0,0,1,1,5,6,0,1,1,18,39,0,1,2,4,6,0,1,1,5,6,0,1,1,17,28,0,1,1,1,1,0,0.0,1,1,1,1,6.0
YJS,YH,ZY,2,6.311734809152915,2,6,10.584840453213362,8.804024902413179,11.64422562023498,10.693103332582247,7.621195162809845,0,0.0,0,10.95729422815692,0,0,0,14,0.0,0.0,6.741700694652055,0.0,8.281470857895167,0.0,0,43,13,7,0,0.0,10.113383743764707,9.651236971915612,9.086023537468803,0,0,2,0.08333333333333333,0.0,0.0,0.06666666666666667,0,2,2,3,3,3,0,0,1,3,6,0,0,0,0,0,2,2,2,2,2,0,0,1,2,4,0,0,0,0,0,0,0.0,2,0,0,4,1.0
DZ,YH,ZZ,1,4.394449154672439,1,5,6.8679744089702925,7.2868764117507,11.081234444367965,10.089178426799686,4.2626798770413155,0,0.0,0,0.0,0,0,0,6,0.0,2.995732273553991,5.942799375126701,0.0,4.489759334476764,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,170,1440,0,0.0,0.0,0.0,0.016666666666666666,0,0,0,0,4,4,2,2,2,2,2,0,0,0,0,0,0,0,0,4,4,2,2,2,2,2,0,0,0,0,0,0,1.0,0,0,0,1,8.0
